zinc_id,smiles
ZINC000101122272,O=c1cc(-c2ccccc2C(F)(F)F)oc(N2CCOCC2)c1
ZINC000013608163,O=c1cc(N2CC[C@@H](O)C2)nc2c3ccccc3ccn12
ZINC000072176594,O=c1nc(N2CCOCC2)oc2cc3ccccc3cc12
ZINC000013608042,O=c1cc(N2CCOCC2)c2ccc3ccccc3c2o1
ZINC000013608158,O=c1cc(N2CCCC2)nc2c3ccccc3ccn12
ZINC000013608181,CC1(C)CN(c2cc(=O)n3ccc4ccccc4c3n2)CCO1
ZINC000013986658,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1
ZINC000028713190,CN1CCN(CCOc2ccc3c(=O)nc(N4CCOCC4)oc3c2)CC1
ZINC000008581884,Cc1ccccc1-c1n[nH]c2ncnc(N)c12
ZINC000101074332,O=c1cc(N2CCOCC2)sc2c1CCCC2
ZINC000169355118,O=C(O)c1cccc(-c2cc(=O)cc(N3CCOCC3)o2)c1
ZINC000013608146,Nc1ccc(-c2cc(=O)c3ccc4ccccc4c3o2)cc1
ZINC000095560516,O=c1nc(N(Cc2ccccn2)c2cccnc2)oc2c(OCc3ccccn3)cccc12
ZINC000101122163,Nc1ccccc1-c1cc(=O)cc(N2CCOCC2)o1
ZINC000000006536,N#Cc1cc(-c2ccncc2)c(/C=N/N)nc1O
ZINC000013608108,Cc1cccc2c(N3CCOCC3)cc(=O)oc12
ZINC000013677043,O=c1cc(N2CCOCC2)oc2cc(OCCOc3ccc4ccccc4c3)ccc12
ZINC000013677057,O=c1cc(N2CCOCC2)oc2cc(OCc3cc[n+]([O-])cc3)ccc12
ZINC000036144288,Oc1cc(-c2ccc(Cl)cc2)nc(N2CCOCC2)c1
ZINC000064503521,CC(C)n1nc(-c2cnc3nccnc3c2)c2c(N)ncnc21
ZINC000013677035,CCOCCOc1ccc2c(=O)cc(N3CCOCC3)oc2c1
ZINC000013608131,O=c1cc(-c2ccccc2F)oc2c1ccc1ccccc12
ZINC000013608209,O=c1cc(NC[C@H](O)CO)nc2c3ccccc3ccn12
ZINC000013608212,O=c1cc(NC[C@@H](O)CO)nc2c3ccccc3ccn12
ZINC000013677041,O=c1cc(N2CCOCC2)oc2cc(OCCOc3ccc(Cl)cc3)ccc12
ZINC000000053303,O=c1cc(N2CCCCC2)c2ccccc2o1
ZINC000013677200,Cc1ccc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)c2ccccc12
ZINC000101074797,O=c1cc(-c2ccccc2OCc2ccccc2)oc(N2CCOCC2)c1
ZINC000013677047,CCS(=O)(=O)CCOc1ccc2c(=O)cc(N3CCOCC3)oc2c1
ZINC000095550928,Cc1c(C(=O)N2CCOc3ccc(-c4ccc(N)nc4)cc3C2)ccc(S(C)(=O)=O)c1F
ZINC000013608086,O=c1cc(N2CC[C@@H](O)C2)oc2c1ccc1ccccc12
ZINC000013608089,O=c1cc(N2CC[C@H](O)C2)oc2c1ccc1ccccc12
ZINC000013677024,CC(C)(C)c1ccc(COc2ccc3c(=O)cc(N4CCOCC4)oc3c2)cc1
ZINC000013677053,O=c1cc(N2CCOCC2)oc2cc(OCc3cccc[n+]3[O-])ccc12
ZINC000013677255,O=C1c2ccccc2C(=O)N1Cc1cccc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)c1
ZINC000101075934,O=Cc1ccc(-c2cc(=O)cc(N3CCOCC3)o2)c2ccccc12
ZINC000013676969,CN(CCO)c1cc(=O)c2ccc3ccccc3c2o1
ZINC000064516296,Cn1nc(-c2ccc(OCc3ccccc3)cc2)c2c(N)ncnc21
ZINC000095559530,Cc1c(OCc2cccnc2)ccc2c(=O)n(Cc3cccnc3)c(=O)oc12
ZINC000040422535,Nc1ncc(NC(=O)c2c(Cl)ccc3c(Nc4cccc(C(F)(F)F)c4)noc23)cn1
ZINC000045506685,CC(=O)Nc1ccc(NC(=O)c2c(Cl)ccc3c(Nc4cccc(C(F)(F)F)c4)noc23)cn1
ZINC000042890834,Nc1ccc(NC(=O)c2c(Cl)ccc3c(Nc4cccc(C(F)(F)F)c4)noc23)cn1
ZINC000103225144,COc1ccc(-c2cnc3[nH]cc(-c4ccc(OC)c(OC)c4)c3c2)cc1OC
ZINC000045495421,O=C(Nc1cccnc1)c1c(Cl)ccc2c(Nc3cccc(C(F)(F)F)c3)noc12
ZINC000040943014,O=C(Nc1cncnc1)c1c(Cl)ccc2c(Nc3cccc(OC(F)(F)F)c3)noc12
ZINC000045496751,CC(=O)Nc1ncc(NC(=O)c2c(Cl)ccc3c(Nc4cccc(C(F)(F)F)c4)noc23)cn1
ZINC000096923126,O=C(Nc1ccc(Nc2ncnc3ccc([N+](=O)[O-])cc23)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1
ZINC000040940362,CC(C)(C)c1cccc(Nc2noc3c(C(=O)Nc4cncnc4)c(Cl)ccc23)c1
ZINC000045496027,CCCc1ccc(Nc2noc3c(C(=O)Nc4cncnc4)c(Cl)ccc23)cc1
ZINC000045498302,CCc1ccc(Nc2noc3c(C(=O)Nc4cncnc4)c(Cl)ccc23)cc1
ZINC000040949541,CC(C)(C)c1ccc(Nc2noc3c(C(=O)Nc4cncnc4)c(Cl)ccc23)cc1
ZINC000299830653,COc1ccc(-c2c[nH]c3ncc(-c4ccc(C(=O)N5CCOCC5)c(N)c4)cc23)cc1OC
ZINC000299829949,COc1ccc(-c2c[nH]c3ncc(-c4cc(OC)c(OC)c(OC)c4)cc23)cc1OC
ZINC000299830533,COc1ccc(-c2c[nH]c3ncc(-c4ccc(N)cc4)cc23)cc1OC
ZINC000000608300,CCN(CC)CC[n+]1ccc2c(C)c3[nH]c4ccc(O)cc4c3c(C)c2c1
ZINC000001555139,CCN(CC)CCCNc1nccc2c(C)c3[nH]c4ccc(O)cc4c3c(C)c12
ZINC000063539839,Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(C[C@@H](C)O)c5)cnc(N)c34)cc2)c1
ZINC000040411501,O=C(Nc1cncnc1)c1c(Cl)ccc2c(Nc3ccc(OC(F)(F)F)cc3)noc12
ZINC000040421636,O=C(Nc1cncnc1)c1c(Cl)ccc2c(Nc3ccc(F)c(C(F)(F)F)c3)noc12
ZINC000040949543,O=C(Nc1cncnc1)c1c(Cl)ccc2c(Nc3ccc(C(F)(F)F)cc3)noc12
ZINC000040975474,Cc1ccc(-n2ccc(C)c(-c3ccc4nc(N)ncc4c3)c2=O)cc1F
ZINC000299828264,COc1ccc(-c2c[nH]c3ncc(-c4ccc(OCCN5CCOCC5)c(N)c4)cc23)cc1OC
ZINC000040952132,O=C(Nc1cnc(Cl)nc1)c1c(Cl)ccc2c(Nc3cccc(C(F)(F)F)c3)noc12
ZINC000299830499,COc1ccc(-c2c[nH]c3ncc(-c4ccc(C)c(N)c4)cc23)cc1OC
ZINC000299828257,COc1ccc(-c2cnc3[nH]cc(-c4ccc(OC)c(OC)c4)c3c2)cc1N
ZINC000299828555,COc1cc(N)cc(-c2cnc3[nH]cc(-c4ccc(OC)c(OC)c4)c3c2)c1
ZINC000040423976,CCCCc1ccc(Nc2noc3c(C(=O)Nc4cncnc4)c(Cl)ccc23)cc1
ZINC000299825623,COc1cccc(-c2cnc3[nH]cc(-c4ccc(OC)c(OC)c4)c3c2)c1
ZINC000095587884,Cc1ccc(C(=O)Nc2ccc(Cl)cc2)cc1C#Cc1cnc2ccnn2c1
ZINC000299827432,COc1ccc(-c2c[nH]c3ncc(-c4cccc(N(C)C)c4)cc23)cc1OC
ZINC000299824278,COc1ccc(-c2cnc3[nH]cc(-c4ccc(OC)c(OC)c4)c3c2)cc1
ZINC000299829203,COc1ccc(-c2c[nH]c3ncc(-c4ccncc4)cc23)cc1OC
ZINC000049018631,Cc1ccc(-c2ccnc(Nc3cc(NC(=O)c4ccc(CN5CCN(C)CC5)cc4)ccc3C)n2)cn1
ZINC000299827545,COc1ccc(-c2c[nH]c3ncc(-c4ccc5c(c4)OCO5)cc23)cc1OC
ZINC000040940364,N#Cc1cccc(Nc2noc3c(C(=O)Nc4cncnc4)c(Cl)ccc23)c1
ZINC000299827489,COc1ccc(-c2c[nH]c3ncc(-c4cccnc4)cc23)cc1OC
ZINC000095571934,COc1ccc(-c2c[nH]c3ncc(-c4cccc(C#N)c4)cc23)cc1OC
ZINC000299828571,COc1ccc(-c2c[nH]c3ncc(-c4cccc(NC(C)=O)c4)cc23)cc1OC
ZINC000299827419,COc1ccc(-c2c[nH]c3ncc(-c4cnc(N)nc4)cc23)cc1OC
ZINC000144977012,COc1ccc(-c2c[nH]c3ncc(-c4ccc(F)cc4)cc23)cc1OC
ZINC000299827440,Nc1cccc(-c2cnc3[nH]cc(-c4cccc(N)c4)c3c2)c1
ZINC000299830509,COc1cc(-c2c[nH]c3ncc(-c4cccc(N)c4)cc23)cc(OC)c1OC
ZINC000299830394,COc1ccc(-c2c[nH]c3ncc(-c4cc(F)cc(F)c4)cc23)cc1OC
ZINC000299828649,COc1ccc(-c2c[nH]c3ncc(-c4cccc(N)c4)cc23)cc1F
ZINC000045496927,Cc1ccc(C(=O)Nc2ccc(C(F)(F)F)cc2)cc1C(=O)Nc1ccc(N)nc1
ZINC000299828458,COc1ccc(-c2c[nH]c3ncc(-c4ccccc4)cc23)cc1OC
ZINC000045498722,CCCCCc1ccc(Nc2noc3c(C(=O)Nc4cncnc4)c(Cl)ccc23)cc1
ZINC000001846592,Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12
ZINC000013284221,Cc1c2ccncc2c(C)c2c1[nH]c1ccc(Br)cc12
ZINC000049033476,Cc1ccccc1NC(=O)Nc1ccc(-c2c(C)sc3ncnc(N)c23)c(Cl)c1
ZINC000013673996,CCN(CC)CCCNc1nccc2c(C)c3[nH]c4ncccc4c3cc12
ZINC000299826678,COc1ccc(-c2c[nH]c3ncc(-c4cccc(C)c4)cc23)cc1OC
ZINC000037866067,COc1ccc2[nH]c3c(C)c4ccncc4c(C)c3c2c1
ZINC000299827466,COc1cc(OC)cc(-c2c[nH]c3ncc(-c4cccc(N)c4)cc23)c1
ZINC000005846832,CCN(CC)CCCNc1nccc2c(C)c3[nH]c4ccc(OC)cc4c3cc12
ZINC000299826811,COc1ccc(-c2c[nH]c3ncc(-c4cccc(N)c4)cc23)cc1
ZINC000299825735,COc1ccc(-c2c[nH]c3ncc(-c4ccc(C#N)cc4)cc23)cc1OC
ZINC000299824546,COc1ccc(-c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)cc1OC
ZINC000095587385,Cc1ccc(C(=O)NCC(C)C)cc1C#Cc1cnc2ccnn2c1
ZINC000299829937,COc1ccc(-c2c[nH]c3ncc(-c4cccc(F)c4)cc23)cc1OC
ZINC000299830537,COc1ccc(-c2c[nH]c3ncc(-c4ccc(C)cc4)cc23)cc1OC
ZINC000299829112,COc1cccc(-c2c[nH]c3ncc(-c4cccc(N)c4)cc23)c1
ZINC000299828228,COc1ccc(-c2c[nH]c3ncc(-c4ccccc4C)cc23)cc1OC
ZINC000040422803,Cc1ccc(C(=O)NCC2CCCCC2)cc1C(=O)Nc1ccc(N)nc1
ZINC000299828187,COc1ccc(-c2c[nH]c3ncc(-c4ccccc4N)cc23)cc1OC
ZINC000299824096,Nc1cccc(-c2cnc3[nH]cc(-c4ccccc4N)c3c2)c1
ZINC000299828173,Nc1cccc(-c2cnc3[nH]cc(-c4ccc(Cl)cc4)c3c2)c1
ZINC000299839844,COc1cc(-c2nc(-c3cccc(Cl)c3)cnc2O)cc(OC)c1OC
ZINC000040980980,Cc1ccc(C(=O)NCCN2CCCC2)cc1C(=O)Nc1ccc(N)nc1
ZINC000040827892,Cc1ccc(C(=O)NC2CCCCC2)cc1C(=O)Nc1ccc(N)nc1
ZINC000028896635,OCC1CCN(Cc2cccc3c2Cc2c-3n[nH]c2-c2ccsc2)CC1
ZINC000299837049,COc1cccc(-c2cnc(O)c(-c3cc(OC)c(OC)c(OC)c3)n2)c1
ZINC000095590724,Cc1ccc(C(=O)Nc2ccccc2Cl)cc1C#Cc1cnc2ccnn2c1
ZINC000040848256,COc1cc2c(cc1Nc1nc(Nc3ccsc3C(N)=O)c3cc[nH]c3n1)N(C(=O)CN(C)C)CCC2
ZINC000044386931,COc1cc2c(cc1Nc1nc(Nc3ccsc3C(N)=O)c3cc[nH]c3n1)N(C(=O)CN(C)C)CCC2(C)C
ZINC000040392714,COc1cc2c(cc1Nc1nc(Nc3ccoc3C(N)=O)c3cc[nH]c3n1)N(C(=O)CN(C)C)CCC2
ZINC000040918598,CCCN1CCC(c2ccc(Nc3nc(Nc4cc(F)ccc4C(N)=O)c4cc[nH]c4n3)c(OC)c2)CC1
ZINC000040917736,CCCN1CCC[C@H](c2ccc(Nc3nc(Nc4cc(F)ccc4C(N)=O)c4cc[nH]c4n3)c(OC)c2)C1
ZINC000040917737,CCCN1CCC[C@@H](c2ccc(Nc3nc(Nc4cc(F)ccc4C(N)=O)c4cc[nH]c4n3)c(OC)c2)C1
ZINC000040391889,COc1cc2c(cc1Nc1nc(Nc3cccnc3C(N)=O)c3cc[nH]c3n1)N(C(=O)CN(C)C)CCC2
ZINC000040848434,COc1cc2c(cc1Nc1nc(N3CCc4ccccc43)c3cc[nH]c3n1)N(C(=O)CN(C)C)CCC2
ZINC000053287719,COc1cc(N2CCN(C(C)C)CC2)ccc1Nc1nc(Nc2cc(F)c(F)cc2C(N)=O)c2cc[nH]c2n1
ZINC000040918986,CCCN1CCC=C(c2ccc(Nc3nc(Nc4ccccc4C(N)=O)c4cc[nH]c4n3)c(OC)c2)C1
ZINC000261073936,CCOc1cc(-c2ccccc2)nc2cc(-c3nc([C@@H]4C[C@](C)(O)C4)n4ccnc(N)c34)ccc12
ZINC000040379960,COc1cc2c(cc1Nc1nc(Nc3cccnc3C(N)=O)c3cc[nH]c3n1)N(C(=O)CN(C)C)CC2
ZINC000053276068,COc1cc(N2CCN(C(C)C)CC2)ccc1Nc1nc(Nc2cc(F)ccc2C(N)=O)c2cc[nH]c2n1
ZINC000261084908,COc1cc(-c2ccccc2)nc2cc(-c3nc([C@@H]4C[C@](C)(O)C4)n4ccnc(N)c34)ccc12
ZINC000040406601,CCCN1CCC=C(c2ccc(Nc3nc(Nc4cc(F)ccc4C(N)=O)c4cc[nH]c4n3)c(OC)c2)C1
ZINC000040846654,COc1cc2c(cc1Nc1nc(Nc3ccoc3C(N)=O)c3cc[nH]c3n1)N(C(=O)CN(C)C)CC2
ZINC000040865155,COc1cc2c(cc1Nc1nc(N3CCc4ccccc43)c3cc[nH]c3n1)N(C(=O)CN(C)C)CC2
ZINC000053276066,COc1cc(N2CCN(C(C)C)CC2)ccc1Nc1nc(Nc2ccc(F)cc2C(N)=O)c2cc[nH]c2n1
ZINC000053277627,COc1cc(N2CCN(C(C)C)CC2)ccc1Nc1nc(Nc2cc(F)cc(F)c2C(N)=O)c2cc[nH]c2n1
ZINC000044351492,CN(C)CCOc1cccc(Nc2nccc(-c3c(-c4cccc(C(=O)Nc5c(F)cccc5F)c4)nc4ccccn34)n2)c1
ZINC000049889259,CN(C)C[C@H](O)COc1cccc(Nc2nccc(-c3c(-c4cccc(C(=O)Nc5c(F)cccc5F)c4)nc4ccccn34)n2)c1
ZINC000053194049,COc1cc(N2CCN(C(C)C)CC2)ccc1Nc1nc(Nc2ccccc2C(N)=O)c2cc[nH]c2n1
ZINC000058575367,O=C(Nc1ccc(F)nc1)[C@@H]1CCCN1c1nc(Nc2cc(C3CC3)[nH]n2)c2cccn2n1
ZINC000040865159,CCCN1CCC(c2ccc(Nc3nc(Nc4ccsc4C(N)=O)c4cc[nH]c4n3)c(OC)c2)CC1
ZINC000053277673,COc1cc(N2CCN(C(C)C)CC2)ccc1Nc1nc(Nc2ccc(F)c(F)c2C(N)=O)c2cc[nH]c2n1
ZINC000040916431,COc1cc(N2CCOCC2)ccc1Nc1nc(Nc2cc(F)ccc2C(N)=O)c2cc[nH]c2n1
ZINC000042875165,COc1cc(N2CCN(C(C)C)CC2)c(Cl)cc1Nc1nc(Nc2cccc(F)c2C(N)=O)c2cc[nH]c2n1
ZINC000053287974,CCCN1CCN(c2ccc(Nc3nc(Nc4cc(F)ccc4C(N)=O)c4cc[nH]c4n3)c(OC)c2)CC1
ZINC000096901361,COc1cc(N2CCN(C(C)C)CC2)ccc1Nc1nc(Nc2ccsc2C(N)=O)c2cc[nH]c2n1
ZINC000040380469,CNC(=O)c1cscc1Nc1nc(Nc2cc3c(cc2OC)CCN3C(=O)CN(C)C)nc2[nH]ccc12
ZINC000044305192,CN(C)CCCc1ccc(Nc2nccc(-c3c(-c4cccc(C(=O)Nc5c(F)cccc5F)c4)nc4ccccn34)n2)cc1
ZINC000044430451,COc1cc(N2CCN(C(C)C)CC2)c(F)cc1Nc1nc(Nc2cccc(F)c2C(N)=O)c2cc[nH]c2n1
ZINC000045320415,O=C(Nc1nccs1)[C@@H]1CCCN1c1nc(Nc2cc(C3CC3)[nH]n2)c2cccn2n1
ZINC000049841121,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1
ZINC000049888983,COc1cc(N2CCC(N3CCCC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1
ZINC000049889186,COc1cc(N2CCC(N3CCOCC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1
ZINC000049899482,COc1cc(N2CCC(N3CC[C@@H](F)C3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1
ZINC000053287871,COc1cc(N2CCN(C(C)C)CC2)c(C)cc1Nc1nc(Nc2cccc(F)c2C(N)=O)c2cc[nH]c2n1
ZINC000072175108,COc1cc(N2C[C@@H]3CN(CCO)C[C@H](C2)O3)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1
ZINC000096937390,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CCN(C)CC1
ZINC000100071817,C[C@@]1(O)C[C@H](c2nc(-c3ccc4ccc(-c5ccccc5)nc4c3)c3c(N)nccn23)C1
ZINC000254013517,Nc1nccn2c([C@@H]3CC[C@@H](C(=O)Nc4nccs4)CC3)nc(-c3ccc4ccc(-c5ccccc5)nc4c3F)c12
ZINC000071330038,COc1cc(Nc2nccc(Nc3ccc4ccccc4c3)n2)cc(OC)c1OC
ZINC000066156652,COc1cc(Nc2nccc(Nc3cnc4ccccc4c3)n2)ccc1N1CCOCC1
ZINC000045300508,C[C@@]1(C(=O)Nc2cnccn2)CCCN1c1nc(Nc2cc(C3CC3)[nH]n2)c2cccn2n1
ZINC000095615001,COc1cc(N2CCC(N3CCN(C(C)=O)CC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1
ZINC000044417798,CCCN1CCC=C(c2ccc(Nc3nc(Nc4cc(F)ccc4C(N)=O)c4cc[nH]c4n3)c(OC(C)C)c2)C1
ZINC000053190828,CNC(=O)c1cc(F)ccc1Nc1nc(Nc2ccc(N3CCN(C(C)C)CC3)cc2OC)nc2[nH]ccc12
ZINC000053287788,COc1cc(N2CCN(C(C)C)CC2)c(OC)cc1Nc1nc(Nc2cccc(F)c2C(N)=O)c2cc[nH]c2n1
ZINC000001492325,COc1cc(Nc2nccc(Nc3ccc4ncccc4c3)n2)cc(OC)c1OC
ZINC000071318167,COc1cc(Nc2nccc(Nc3cnc4ccccc4c3)n2)ccc1OCCCN1CCCCC1
ZINC000042921403,CN(C)CCNC(=O)c1ccc(-c2cnc3[nH]cc(-c4cccc(NC(=O)Nc5ccccc5Oc5ccccc5)c4)c3c2)cc1
ZINC000042989177,CN(C)CCNC(=O)c1cccc(-c2cnc3[nH]cc(-c4cccc(NC(=O)Nc5ccccc5Oc5ccccc5)c4)c3c2)c1
ZINC000044417869,COc1c(Nc2nc(Nc3cccc(F)c3C(N)=O)c3cc[nH]c3n2)ccc(N2CCN(C(C)C)CC2)c1F
ZINC000045291433,C[C@@]1(C(=O)Nc2nccs2)CCCN1c1nc(Nc2cc(C3CC3)[nH]n2)c2cccn2n1
ZINC000049889315,O=C(Nc1c(F)cccc1F)c1cccc(-c2nc3ccccn3c2-c2ccnc(Nc3ccc(CCN4CCOCC4)cc3)n2)c1
ZINC000072175107,COc1cc(N2C[C@@H]3CNC[C@H](C2)O3)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1
ZINC000072177247,CNCC(=O)N1CCN(c2ccc(Nc3ncc(Cl)c(-c4cnc5ccccn45)n3)c(OC)c2)CC1
ZINC000095615148,COc1cc(N2CCC(N3C[C@H](C)O[C@H](C)C3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1
ZINC000096937401,COc1ccc(NC(=O)/C=C/CN(C)C)cc1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1
ZINC000254019220,Nc1ccccc1NC(=O)[C@@H]1CC[C@@H](c2nc(-c3ccc4ccc(-c5ccccc5)nc4c3F)c3c(N)nccn23)CC1
ZINC000261187019,COc1cc(-c2ccccc2)nc2c(F)c(-c3nc([C@@H]4C[C@](C)(O)C4)n4ccnc(N)c34)ccc12
ZINC000253920746,CN1CCN([C@@H]2CC[C@@H](n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)cc4Cl)c4c(N)ncnc43)CC2)CC1
ZINC000053287723,CNC(=O)c1c(F)cccc1Nc1nc(Nc2ccc(N3CCN(C(C)C)CC3)cc2OC)nc2[nH]ccc12
ZINC000055753263,COc1cc(N2CCN(C(C)C)CC2)ccc1Nc1nc(Nc2ccc(F)cc2C(=O)NCCO)c2cc[nH]c2n1
ZINC000072177099,COc1cc(C2CCNCC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1
ZINC000072177333,COc1cc(N2CCN(C(=O)CN)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1
ZINC000072178239,COc1cc(N2CCN(C(=O)[C@H](C)N)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1
ZINC000073296057,COc1cc(N2CCC(N3CCN(S(C)(=O)=O)CC3)CC2)ccc1Nc1nc(Nc2ccsc2C(N)=O)c2cc[nH]c2n1
ZINC000254011760,Nc1nccn2c([C@@H]3CC[C@@H](C(=O)Nc4nncs4)CC3)nc(-c3ccc4ccc(-c5ccccc5)nc4c3F)c12
ZINC000254014267,Nc1nccn2c([C@@H]3CC[C@@H](C(=O)Nc4ccn[nH]4)CC3)nc(-c3ccc4ccc(-c5ccccc5)nc4c3F)c12
ZINC000254051078,Nc1nccn2c([C@@H]3CC[C@@H](C(=O)Nc4ccccn4)CC3)nc(-c3ccc4ccc(-c5ccccc5)nc4c3F)c12
ZINC000261127348,CNC(=O)[C@@H]1CC[C@@H](c2nc(-c3ccc4ccc(-c5ccccc5)nc4c3F)c3c(N)nccn23)CC1
ZINC000261171687,CCOc1cc(-c2ccccc2)nc2c(F)c(-c3nc([C@@H]4C[C@](C)(O)C4)n4ccnc(N)c34)ccc12
ZINC000038395266,COc1cc(Nc2nccc(Nc3cc4ccccc4cn3)n2)cc(OC)c1OC
ZINC000058591398,O=C(NCc1nc(Nc2cc(C3CC3)n[nH]2)c2cccn2n1)c1ccc(F)nc1
ZINC000045286627,C[C@@]1(C(=O)Nc2cccnc2)CCCN1c1nc(Nc2cc(C3CC3)[nH]n2)c2cccn2n1
ZINC000072177098,COc1cc(C2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1
ZINC000072178164,COc1cc(N2CCN(C(=O)[C@@H](C)N)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1
ZINC000073296129,COc1cc(N2CCN(C(C)C)CC2)ccc1Nc1nc(-n2[nH]c(=O)c3ccccc32)c2cc[nH]c2n1
ZINC000254019636,Nc1nccn2c([C@@H]3CC[C@@H](C(=O)Nc4nc5ccccc5[nH]4)CC3)nc(-c3ccc4ccc(-c5ccccc5)nc4c3F)c12
ZINC000261178319,NC(=O)[C@@H]1CC[C@@H](c2nc(-c3ccc4ccc(-c5ccccc5)nc4c3F)c3c(N)nccn23)CC1
ZINC000299829921,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N(C)CCN(C)C
ZINC000053287816,COc1cc(N2CCN(C(C)C)CC2)ccc1Nc1nc(Nc2ccc(F)cc2C(=O)NO)c2cc[nH]c2n1
ZINC000043200503,O=C(c1ccc(F)nc1)N1CCC[C@H]1c1nc(Nc2cc(C3CC3)[nH]n2)c2cccn2n1
ZINC000044281338,O=C(Nc1c(F)cccc1F)c1cccc(-c2nc3ccccn3c2-c2ccnc(Nc3ccc4c(c3)OCCO4)n2)c1
ZINC000071317409,CC(=O)Nc1cc(CN2C(=O)N(c3ccc(SC(F)(F)F)cc3)C(=O)C2(C)C)ccn1
ZINC000072178052,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccc(F)cn23)n1
ZINC000219426509,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CC[C@@H](N(C)C)C1
ZINC000101367554,CN1CCN([C@H]2CC[C@@H](n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)c(F)c4)c4c(N)ncnc43)CC2)CC1
ZINC000053194069,COc1c(Nc2nc(Nc3cccc(F)c3C(N)=O)c3cc[nH]c3n2)ccc(N2CCN(C(C)C)CC2)c1C
ZINC000053276058,COc1cc(N2CCN(C(C)C)CC2)ccc1Nc1nc2[nH]ccc2c2nc3cccc(F)c3c(=O)n12
ZINC000072139953,COc1cc(N2CCN(C(N)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1
ZINC000072177535,COc1cc(N2CCN(C(=O)CO)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1
ZINC000072179542,COc1ccn2c(-c3nc(Nc4ccc(N5CCN(C(C)=O)CC5)cc4OC)ncc3Cl)cnc2c1
ZINC000101688457,C[C@@]1(O)C[C@H](c2nc(-c3ccc4c(Oc5ccccc5)cc(-c5ccccc5)nc4c3F)c3c(N)nccn23)C1
ZINC000254016075,Nc1ncnn2c([C@@H]3C[C@H](N4CCN(C=O)CC4)C3)nc(-c3ccc4ccc(-c5ccccc5)nc4c3F)c12
ZINC000261088725,Nc1nccn2c([C@@H]3CC[C@@H](CO)CC3)nc(-c3ccc4ccc(-c5ccccc5)nc4c3F)c12
ZINC000261109983,Nc1nccn2c([C@@H]3CC[C@@H](C(=O)Nc4ccncn4)CC3)nc(-c3ccc4ccc(-c5ccccc5)nc4c3F)c12
ZINC000044281478,CCN1CCN(CCCOc2cc3ncc(C#N)c(Nc4ccc(Sc5nc(C)c(C)n5CC)c(Cl)c4)c3cc2OC)CC1
ZINC000045287892,O=C(Nc1cccnc1)[C@@H]1CCCN1c1nc(Nc2cc(C3CC3)[nH]n2)c2cccn2n1
ZINC000049746872,Cc1ccc(N2CCC(N3CCN(C(=O)N4CCOCC4)CC3)CC2)c2[nH]c(-c3c(N[C@@H](CO)Cc4ccccc4Br)cc[nH]c3=O)nc12
ZINC000049844787,Cc1cc(N2CCC(N3CCN(C(=O)N4CCOCC4)CC3)CC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12
